ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Loan,Graphemes,Profile,Word_ID,original_script,comment_on_word_form,Borrowed,Borrowed_score,comment_on_borrowed,borrowed_base,loan_history,Analyzability,gloss,Simplicity_score,reference,relative_frequency,numeric_frequency,Age,Age_score,integration,salience,effect,register,contact_situation,calqued,grammatical_info,colonial_word,etymological_note,lexical_stratum,word_source
Dutch-12-37-1,6387,Dutch,12-37,midden,midden,m ɪ d ə,,12,false,^midden$,Dutch,72181920339273813,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0694,1.0,,,,,,,noun,,,,
Dutch-12-41-1,6388,Dutch,12-41,rechts,rechts,r ɛ x t s,,12,false,^rechts$,Dutch,72181920869247562,,,5. no evidence for borrowing,0.0,,,,analyzable derived,recht-s [right-ADV],0.5,EWB 1997,,,1477,1.0,,,,,,,adjective,,,,
Dutch-12-42-1,6389,Dutch,12-42,links,links,l ɪ ŋ k s,,12,false,^links$,Dutch,7218192062018413,,,5. no evidence for borrowing,0.0,,,,analyzable derived,link-s [sly-ADV],0.5,EWB 1997,,,1477,1.0,,,,,,,adjective,,,,
Dutch-12-43-1,6390,Dutch,12-43,dichtbij,dichtbij,d ɪ ɣ d b ɛi,,12,false,^dichtbij$,Dutch,72181920408430618,,,5. no evidence for borrowing,0.0,,,,analyzable compound,dicht-bij [close-by],0.5,WNT,,,1801-1900,0.8,,,,,,,adverb,,,,
Dutch-12-44-1,6391,Dutch,12-44,ver,ver,v ɛ r,,12,false,^ver$,Dutch,72181920436303985,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,adverb,,,,
Dutch-12-45-1,6392,Dutch,12-45,oosten,oosten,oː s t ə,,12,false,^oosten$,Dutch,72181920864655863,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1248-1271,1.0,,,,,,,noun,,,,
Dutch-12-46-1,6393,Dutch,12-46,westen,westen,ʋ ɛ s t ə,,12,false,^westen$,Dutch,7218192091155052,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1285,1.0,,,,,,,noun,,,,
Dutch-12-47-1,6394,Dutch,12-47,noorden,noorden,n oː r d ə,,12,false,^noorden$,Dutch,72181920874678865,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-12-48-1,6395,Dutch,12-48,zuiden,zuiden,z œy d ə,,12,false,^zuiden$,Dutch,72181920754262095,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1287,1.0,,,,,,,noun,,,,
Dutch-12-53-1,6396,Dutch,12-53,groeien,groeien,x r uː j ə,,12,false,^groeien$,Dutch,72181920160004402,,,5. no evidence for borrowing,0.0,,,,analyzable derived,groei-en [growth-INF],0.5,EWB 1997,,,1100,1.0,,,,,,,verb,,,,
Dutch-12-54-1,6397,Dutch,12-54,meten,meten,m eː t ə,,12,false,^meten$,Dutch,72181920770500173,,,5. no evidence for borrowing,0.0,,,,semi-analyzable,met-en [?-INF],0.75,EWB 1997,,,1240,1.0,,,,,,,verb,,,,
Dutch-12-541-1,6398,Dutch,12-541,vadem,vadem,v aː d ə m,,12,false,^vadem$,Dutch,72181920387671638,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1286,1.0,,,,,,,noun,,,,
Dutch-12-55-1,6399,Dutch,12-55,groot,groot,x r oː t,,12,false,^groot$,Dutch,72181920159267715,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1177-1187,1.0,,,,,,,adjective,,,,
Dutch-12-56-1,6400,Dutch,12-56,klein,klein,k l ɛi n,,12,false,^klein$,Dutch,72181920449511208,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1140-1170,1.0,,,,,,,adjective,,,,
Dutch-12-57-1,6401,Dutch,12-57,lang,lang,l ɑ ŋ,,12,false,^lang$,Dutch,72181920982609339,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0788-789,1.0,,,,,,,adjective,,,,
Dutch-12-58-1,6402,Dutch,12-58,hoog,hoog,h oː x,,12,false,^hoog$,Dutch,72181920375219844,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1130-1161,1.0,,,,,,,adjective,,,,
Dutch-12-58-2,6403,Dutch,12-58,groot,groot,x r oː t,,12,false,^groot$,Dutch,72181920159267715,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1177-1187,1.0,,,,,,,adjective,,,,
Dutch-12-59-1,6404,Dutch,12-59,kort,kort,k ɔ r t,,12,true,^kort$,Dutch,72181920647978500,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,0976,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,adjective,,,,
Dutch-12-61-1,6405,Dutch,12-61,breed,breed,b r eː t,,12,false,^breed$,Dutch,72181920667017552,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0851-900,1.0,,,,,,,adjective,,,,
Dutch-12-61-2,6406,Dutch,12-61,wijd,wijd,ʋ ɛi t,,12,false,^wijd$,Dutch,72181920459111217,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,adjective,,,,
Dutch-12-62-1,6407,Dutch,12-62,nauw,nauw,n ɑu ʋ,,12,false,^nauw$,Dutch,72181920448642037,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1285,1.0,,,,,,,adjective,,,,
Dutch-12-63-1,6408,Dutch,12-63,dik,dik,d ɪ k,,12,false,^dik$,Dutch,72181920501475876,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1089,1.0,,,,,,,adjective,,,,
Dutch-12-65-1,6409,Dutch,12-65,dun,dun,d ʏ n,,12,false,^dun$,Dutch,721819209601339,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adjective,,,,
Dutch-12-67-1,6410,Dutch,12-67,diep,diep,d iː p,,12,false,^diep$,Dutch,7218192092758739,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,adjective,,,,
Dutch-12-68-1,6411,Dutch,12-68,ondiep,ondiep,ɔ n d iː p,,12,false,^ondiep$,Dutch,72181920794981966,,,5. no evidence for borrowing,0.0,,,,analyzable derived,on-diep [NEG-deep],0.5,WNT,,,1270-1280,1.0,,,,,,,adjective,,,,
Dutch-12-71-1,6412,Dutch,12-71,plat,plat,p l ɑ t,,12,true,^plat$,Dutch,72181920561832636,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1287,1.0,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,adjective,,,,
Dutch-12-71-2,6413,Dutch,12-71,vlak,vlak,v l ɑ k,,12,false,^vlak$,Dutch,72181920739833249,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1448,1.0,,,,,,,adjective,,,,
Dutch-12-73-1,6414,Dutch,12-73,recht,recht,r ɛ x t,,12,false,^recht$,Dutch,72181920184078763,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,adjective,,,,
Dutch-12-74-1,6415,Dutch,12-74,krom,krom,k r ɔ m,,12,false,^krom$,Dutch,72181920426707118,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0875,1.0,,,,,,,adjective,,,,
Dutch-12-75-1,6416,Dutch,12-75,haak,haak,h aː k,,12,false,^haak$,Dutch,72181920405094724,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-12-76-1,6417,Dutch,12-76,hoek,hoek,h uː k,,12,false,^hoek$,Dutch,721819201307624,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1177-1187,1.0,,,,,,,noun,,,,
Dutch-12-77-1,6418,Dutch,12-77,kruis,kruis,k r œy s,,12,true,^kruis$,Dutch,72181920530894120,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,0991-1000,1.0,1. Highly integrated,present only since contact,Insertion,,Church Latin influence [12],,noun,,,,
Dutch-12-78-1,6419,Dutch,12-78,vierkant,vierkant,v iː r k ɑ n t,,12,false,^vierkant$,Dutch,72181920802949901,,,5. no evidence for borrowing,0.0,second element is loaned,yes,,analyzable compound,vier-kant [four-side],0.5,WNT,,,1285,1.0,,,,,,,noun,,,,
Dutch-12-81-1,6420,Dutch,12-81,rond,rond,r ɔ n t,,12,true,^rond$,Dutch,72181920596001287,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1236,1.0,1. Highly integrated,present in pre-contact environment,,,French cultural influence [12],,adjective,,,,
Dutch-12-82-1,6421,Dutch,12-82,cirkel,cirkel,s ɪ r k ə l,,12,true,^cirkel$,Dutch,72181920558829956,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1220-1240,1.0,1. Highly integrated,present only since contact,Insertion,,Medical and scientific Latin influence [12],,noun,,,,
Dutch-12-83-1,6422,Dutch,12-83,bal,bal,b ɑ l,,12,false,^bal$,Dutch,72181920306987962,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,noun,,,,
Dutch-12-83-2,6423,Dutch,12-83,bol,bol,b ɔ l,,12,false,^bol$,Dutch,72181920864620974,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1280,1.0,,,,,,,noun,,,,
Dutch-12-84-1,6424,Dutch,12-84,lijn,lijn,l ɛi n,,12,false,^lijn$,Dutch,72181920361773549,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1477,1.0,,,,,,,noun,,,,
Dutch-12-85-1,6425,Dutch,12-85,gat,gat,x ɑ t,,12,false,^gat$,Dutch,72181920746557641,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,noun,,,,
Dutch-12-92-1,6426,Dutch,12-92,gelijk,gelijk,x ə l ɛi k,,12,false,^gelijk$,Dutch,72181920147608544,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,adjective,,,,
Dutch-12-93-1,6427,Dutch,12-93,veranderen,veranderen,v ə r ɑ n d ə r ə,,12,false,^veranderen$,Dutch,72181920203177035,,,5. no evidence for borrowing,0.0,,,,analyzable derived,ver-ander-en [TR-other-INF],0.5,WNT,,,1301-1325,1.0,,,,,,,verb,,,,
Dutch-13-1,6428,Dutch,13,nul,nul,n ʏ l,,12,true,^nul$,Dutch,72181920306509761,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1508,0.9,1. Highly integrated,present only since contact,Insertion,,Italian banking terms [12],,function word,,,,
Dutch-13-01-1,6429,Dutch,13-01,een,een,eː n,,12,false,^een$,Dutch,72181920758667338,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-13-02-1,6430,Dutch,13-02,twee,twee,t ʋ eː,,12,false,^twee$,Dutch,72181920589390075,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0222-235,1.0,,,,,,,function word,,,,
Dutch-13-03-1,6431,Dutch,13-03,drie,drie,d r iː,,12,false,^drie$,Dutch,72181920914992867,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0820,1.0,,,,,,,function word,,,,
Dutch-13-04-1,6432,Dutch,13-04,vier,vier,v iː r,,12,false,^vier$,Dutch,72181920545896291,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-05-1,6433,Dutch,13-05,vijf,vijf,v ɛi f,,12,false,^vijf$,Dutch,72181920626737890,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-06-1,6434,Dutch,13-06,zes,zes,z ɛ s,,12,false,^zes$,Dutch,7218192070917048,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-07-1,6435,Dutch,13-07,zeven (2),zeven,z eː v ə,,12,false,^zeven$,Dutch,72181920590631291,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-08-1,6436,Dutch,13-08,acht,acht,ɑ x t,,12,false,^acht$,Dutch,72181920936777869,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-09-1,6437,Dutch,13-09,negen,negen,n eː ɣ ə,,12,false,^negen$,Dutch,72181920559444380,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-1-1,6438,Dutch,13-1,tien,tien,t iː n,,12,false,^tien$,Dutch,72181920887037884,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-101-1,6439,Dutch,13-101,elf (1),elf,ɛ l f,,12,false,^elf$,Dutch,72181920225172928,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1220-1240,1.0,,,,,,,function word,,,,
Dutch-13-102-1,6440,Dutch,13-102,twaalf,twaalf,t ʋ aː l f,,12,false,^twaalf$,Dutch,72181920275720706,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-103-1,6441,Dutch,13-103,vijftien,vijftien,v ɛi f t iː n,,12,false,^vijftien$,Dutch,72181920860696880,,,5. no evidence for borrowing,0.0,,,,analyzable compound,vijf-tien [five-teen],0.5,WNT,,,1237,1.0,,,,,,,function word,,,,
Dutch-13-104-1,6442,Dutch,13-104,twintig,twintig,t ʋ ɪ n t ə x,,12,false,^twintig$,Dutch,72181920600031861,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,function word,,,,
Dutch-13-105-1,6443,Dutch,13-105,honderd,honderd,h ɔ n d ə r t,,12,false,^honderd$,Dutch,72181920699115211,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1236,1.0,,,,,,,function word,,,,
Dutch-13-106-1,6444,Dutch,13-106,duizend,duizend,d œy z ə n t,,12,false,^duizend$,Dutch,7218192086083427,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0701-800,1.0,,,,,,,function word,,,,
Dutch-13-107-1,6445,Dutch,13-107,tellen,tellen,t ɛ l ə,,12,false,^tellen$,Dutch,72181920390837298,,,5. no evidence for borrowing,0.0,,,,analyzable derived,tell-en [count-INF],0.5,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-13-14-1,6446,Dutch,13-14,alle,alle,ɑ l ə,,12,false,^alle$,Dutch,72181920110402033,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1201-1225,1.0,,,,,,,function word,,,,
Dutch-13-15-1,6447,Dutch,13-15,veel,veel,v eː l,,12,false,^veel$,Dutch,72181920727155493,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-13-16-1,6448,Dutch,13-16,meer (2),meer,m eː r,,12,false,^meer$,Dutch,72181920342522579,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,function word,,,,
Dutch-13-17-1,6449,Dutch,13-17,weinig,weinig,ʋ ɛi n ə x,,12,false,^weinig$,Dutch,7218192054718387,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1260-1280,1.0,,,,,,,function word,,,,
Dutch-13-18-1,6450,Dutch,13-18,genoeg,genoeg,x ə n uː x,,12,false,^genoeg$,Dutch,72181920458704495,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,function word,,,,
Dutch-13-181-1,6451,Dutch,13-181,enkele,enkele,ɛ ŋ k ə l ə,,12,false,^enkele$,Dutch,7218192097534580,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,WNT,,,1793-1796,0.9,,,,,,,function word,,,,
Dutch-13-19-1,6452,Dutch,13-19,menigte,menigte,m eː n ə x t ə,,12,false,^menigte$,Dutch,72181920536293493,,,5. no evidence for borrowing,0.0,,,,analyzable derived,menig-te [many-NMLZ],0.5,EWB 1997,,,1280,1.0,,,,,,,noun,,,,
Dutch-13-21-1,6453,Dutch,13-21,vol,vol,v ɔ l,,12,false,^vol$,Dutch,72181920728539884,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,adjective,,,,
Dutch-13-22-1,6454,Dutch,13-22,leeg,leeg,l eː x,,12,false,^leeg$,Dutch,72181920627962113,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1599,0.9,,,,,,,adjective,,,,
Dutch-13-23-1,6455,Dutch,13-23,deel,deel,d eː l,,12,false,^deel$,Dutch,72181920694731543,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-13-24-1,6457,Dutch,13-24,helft,helft,h ɛ l f t,,12,false,^helft$,Dutch,7218192065927066,,,5. no evidence for borrowing,0.0,,,,analyzable derived,[half-NMLZ],0.5,EWB 1997,,,1236,1.0,,,,,,,noun,,,,
Dutch-13-33-1,6458,Dutch,13-33,enige,enige,eː n ə ɣ ə,,12,false,^enige$,Dutch,72181920371062895,,,5. no evidence for borrowing,0.0,,,,analyzable derived,enig-e [one-ADJ],0.5,WNT,,,1240,1.0,,,,,,,function word,,,,
Dutch-13-34-1,6460,Dutch,13-34,eerste,eerste,eː r s t ə,,12,false,^eerste$,Dutch,72181920133954924,,,5. no evidence for borrowing,0.0,,,,analyzable derived,eer-ste [previous-SUPERLATIVE],0.5,WNT,,,1285,1.0,,,,,,,function word,,,,
Dutch-13-35-1,6461,Dutch,13-35,laatste,laatste,l aː t s t ə,,12,false,^laatste$,Dutch,72181920579029904,,,5. no evidence for borrowing,0.0,,,,analyzable derived,laat-ste [late-SUPERLATIVE],0.5,WNT,,,1281,1.0,,,,,,,function word,,,,
Dutch-13-36-1,6462,Dutch,13-36,tweede,tweede,t ʋ eː d ə,,12,false,^tweede$,Dutch,72181920395242199,,,5. no evidence for borrowing,0.0,,,,analyzable derived,twee-de [second-ADJ],0.5,WNT,,,1530-1531,0.9,,,,,,,function word,,,,
Dutch-13-37-1,6463,Dutch,13-37,paar,paar,p aː r,,12,true,^paar$,Dutch,72181920288186136,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1274,1.0,1. Highly integrated,present only since contact,Insertion,,Latin influence on Germanic [12],,noun,,,,
Dutch-13-38-1,6464,Dutch,13-38,tweemaal,tweemaal,t ʋ eː m aː l,,12,false,^tweemaal$,Dutch,72181920182283506,,,5. no evidence for borrowing,0.0,,,,analyzable compound,twee-maal [two-time],0.5,WNT,,,1477,1.0,,,,,,,function word,,,,
Dutch-13-42-1,6465,Dutch,13-42,derde,derde,d ɛ r d ə,,12,false,^derde$,Dutch,72181920635566684,,,5. no evidence for borrowing,0.0,,,,analyzable derived,der-de [three-ADJ],0.5,WNT,,,1200,1.0,,,,,,,function word,,,,
Dutch-13-44-1,6466,Dutch,13-44,driemaal,driemaal,d r iː m aː l,,12,false,^driemaal$,Dutch,72181920586574275,,,5. no evidence for borrowing,0.0,,,,analyzable compound,drie-maal [three-time],0.5,WNT,,,1582,0.9,,,,,,,function word,,,,
Dutch-14-11-1,6467,Dutch,14-11,tijd,tijd,t ɛi t,,12,false,^tijd$,Dutch,72181920334939289,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-14-12-1,6468,Dutch,14-12,leeftijd,leeftijd,l eː f t ɛi t,,12,false,^leeftijd$,Dutch,7218192027640670,,,5. no evidence for borrowing,0.0,,,,analyzable compound,leef-tijd [live-time],0.5,WNT,,,1688,0.9,,,,,,,noun,,,,
Dutch-14-13-1,6469,Dutch,14-13,nieuw,nieuw,n iː ʋ,,12,false,^nieuw$,Dutch,72181920638659728,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1040,1.0,,,,,,,adjective,,,,
Dutch-14-14-1,6470,Dutch,14-14,jong,jong,j ɔ ŋ,,12,false,^jong$,Dutch,72181920756494214,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1100,1.0,,,,,,,adjective,,,,
Dutch-14-15-1,6471,Dutch,14-15,oud,oud,ɑu t,,12,false,^oud$,Dutch,72181920549701119,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0893,1.0,,,,,,,adjective,,,,
Dutch-14-16-1,6472,Dutch,14-16,vroeg,vroeg,v r uː x,,12,false,^vroeg$,Dutch,72181920664547217,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,function word,,,,
Dutch-14-17-1,6473,Dutch,14-17,laat,laat,l aː t,,12,false,^laat$,Dutch,7218192031219082,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1281,1.0,,,,,,,function word,,,,
Dutch-14-18-1,6474,Dutch,14-18,nu,nu,n yː,,12,false,^nu$,Dutch,72181920722507782,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,function word,,,,
Dutch-14-19-1,6475,Dutch,14-19,direct,direct,d iː r ɛ k t,,12,true,^direct$,Dutch,72181920285460583,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1647-1648,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,French cultural influence [12],,function word,,,,
Dutch-14-19-2,6476,Dutch,14-19,onmiddellijk,onmiddellijk,ɔ n m ɪ d ə l ə k,,12,false,^onmiddellijk$,Dutch,72181920584328652,,,5. no evidence for borrowing,0.0,,,,analyzable derived,on-middel-lijk [NEG-means-ADV],0.5,WNT,,,1731-1735,0.9,,,,,,,function word,,,,
Dutch-14-21-1,6477,Dutch,14-21,snel,snel,s n ɛ l,,12,false,^snel$,Dutch,72181920996151878,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adverb,,,,
Dutch-14-22-1,6478,Dutch,14-22,langzaam,langzaam,l ɑ ŋ z aː m,,12,true,^langzaam$,Dutch,7218192036705737,,,1. clearly borrowed,1.0,,,,semi-analyzable,lang-zaam [slow-ADJ],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1265-1270,1.0,1. Highly integrated,present in pre-contact environment,Coexistence,,High German influence [12],,adjective,,,,
Dutch-14-22-2,6479,Dutch,14-22,traag,traag,t r aː x,,12,false,^traag$,Dutch,7424611217761660,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1240,1.0,,,,,,,adjective,,,,
Dutch-14-23-1,6480,Dutch,14-23,zich haasten,zich_haasten,z ɪ x + h aː s t ə,,12,true,^zich_haasten$,Dutch,72181920312476266,,,1. clearly borrowed,1.0,,,,analyzable derived,zich haast-en [REFL hurry-INF],0.5,WNT,,,1240,1.0,1. Highly integrated,present in pre-contact environment,Insertion,,French cultural influence [12],,verb,,,,
Dutch-14-24-1,6481,Dutch,14-24,laat zijn,laat_zijn,l aː t + z ɛi n,,12,false,^laat_zijn$,Dutch,72181920172882416,,,5. no evidence for borrowing,0.0,,,,analyzable phrasal,[late be],0.5,WNT,,,1201-1300,1.0,,,,,,,verb,,,,
Dutch-14-25-1,6482,Dutch,14-25,beginnen,beginnen,b ə ɣ ɪ n ə,,12,false,^beginnen$,Dutch,72181920163382658,,,5. no evidence for borrowing,0.0,,,,analyzable derived,beginn-en [begin-INF],0.5,EWB 1997,,,0901-1000,1.0,,,,,,,verb,,,,
Dutch-14-252-1,6484,Dutch,14-252,duren,duren,d yː r ə,,12,true,^duren$,Dutch,72181920343066685,,,1. clearly borrowed,1.0,,,,semi-analyzable,dur-en [?-INF],0.75,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1220-1240,1.0,1. Highly integrated,present in pre-contact environment,Insertion,,French cultural influence [12],,verb,,,,
Dutch-14-26-1,6485,Dutch,14-26,einde,einde,ɛi n d ə,,12,false,^einde$,Dutch,72181920636093502,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,0901-1000,1.0,,,,,,,noun,,,,
Dutch-14-27-1,6486,Dutch,14-27,afmaken,afmaken,ɑ f m aː k ə,,12,false,^afmaken$,Dutch,72181920693063801,,,5. no evidence for borrowing,0.0,,,,analyzable compound,af-mak-en [off-make-INF],0.5,WNT,,,1351-1400,1.0,,,,,,,verb,,,,
Dutch-14-28-1,6487,Dutch,14-28,ophouden,ophouden,ɔ p h ɑu d ə,,12,false,^ophouden$,Dutch,72181920237091728,,,5. no evidence for borrowing,0.0,,,,analyzable compound,op-houd-en [up-keep-INF],0.5,WNT,,,1240,1.0,,,,,,,verb,,,,
Dutch-14-28-2,6488,Dutch,14-28,stoppen,stoppen,s t ɔ p ə,,12,false,^stoppen$,Dutch,72181920936771168,,,5. no evidence for borrowing,0.0,,,,analyzable derived,stopp-en [plug-INF],0.5,WNT,,,1265-1270,1.0,,,,,,,verb,,,,
Dutch-14-29-1,6489,Dutch,14-29,klaar,klaar,k l aː r,,12,true,^klaar$,Dutch,72181920701223963,,,1. clearly borrowed,1.0,,,,unanalyzable,,1.0,"Van der Sijs, Leenwoordenboek 2005; EWB 1997",,,1651-1652,0.9,1. Highly integrated,present in pre-contact environment,Coexistence,,Medical and scientific Latin influence [12],,adjective,,,,
Dutch-14-29-2,6490,Dutch,14-29,gereed,gereed,x ə r eː t,,12,false,^gereed$,Dutch,7424612681780938,,,5. no evidence for borrowing,0.0,,,,unanalyzable,,1.0,EWB 1997,,,1230-1231,1.0,,,,,,,adjective,,,,
Dutch-14-31-1,6491,Dutch,14-31,altijd,altijd,ɑ l t ɛi t,,12,false,^altijd$,Dutch,72181920837221697,,,5. no evidence for borrowing,0.0,,,,analyzable compound,al-tijd [all-time],0.5,WNT,,,1248-1271,1.0,,,,,,,function word,,,,
